date,actual,prediction,error,abs_error,ape_percent
2023-11-25,68179.0,72511.06452364354,4332.0645236435375,4332.0645236435375,6.353957264910805
2023-11-26,70350.0,75134.83783784244,4784.837837842439,4784.837837842439,6.8014752492429835
2023-11-27,58176.0,64282.553885513036,6106.553885513036,6106.553885513036,10.496689159641495
2023-11-28,58874.0,64021.33475097906,5147.334750979062,5147.334750979062,8.742967610454636
2023-11-29,61403.0,63886.86584578224,2483.8658457822385,2483.8658457822385,4.045186466104651
2023-11-30,58278.0,58436.37854902486,158.37854902486288,158.37854902486288,0.27176387148643205
2023-12-01,56950.0,64232.94094355972,7282.940943559719,7282.940943559719,12.78830718798897
2023-12-02,66162.0,70127.33868676187,3965.3386867618683,3965.3386867618683,5.993377900852255
2023-12-03,70349.0,71087.61252834031,738.6125283403089,738.6125283403089,1.0499261231009809
2023-12-04,55909.0,62561.33485479311,6652.334854793109,6652.334854793109,11.898504453295729
2023-12-05,44547.0,61152.04188351568,16605.04188351568,16605.04188351568,37.27533141068014
2023-12-06,45275.0,61453.45226564253,16178.452265642532,16178.452265642532,35.73374327033138
2023-12-07,56344.0,57697.22866597483,1353.228665974828,1353.228665974828,2.4017262991176134
2023-12-08,54323.0,59768.08494552588,5445.084945525879,5445.084945525879,10.023535050578722
2023-12-09,68769.0,69376.19496864022,607.1949686402222,607.1949686402222,0.8829486667542383
2023-12-10,73091.0,72003.0785177868,-1087.9214822132053,1087.9214822132053,1.4884479377942639
2023-12-11,64882.0,64458.917560181726,-423.082439818274,423.082439818274,0.652079836962908
2023-12-12,63021.0,62870.56635152802,-150.43364847198245,150.43364847198245,0.23870400100281247
2023-12-13,60928.0,61254.32734213583,326.3273421358317,326.3273421358317,0.5355950337050809
2023-12-14,56049.0,57807.55986365779,1758.5598636577924,1758.5598636577924,3.1375401232096785
2023-12-15,71037.0,61821.86813463668,-9215.13186536332,9215.13186536332,12.972298753274098
2023-12-16,59734.0,71283.6453447747,11549.645344774704,11549.645344774704,19.335127975315068
2023-12-17,74845.0,72794.98449906337,-2050.015500936628,2050.015500936628,2.7390146314872443
2023-12-18,61499.0,65358.478718610466,3859.478718610466,3859.478718610466,6.275677195743777
2023-12-19,64040.0,63568.19385316965,-471.80614683034946,471.80614683034946,0.7367366440199086
2023-12-20,67043.0,63525.48798385427,-3517.5120161457307,3517.5120161457307,5.246650681123653
2023-12-21,59868.0,58334.259020468045,-1533.7409795319545,1533.7409795319545,2.5618710822675794
2023-12-22,40638.0,62529.75546892456,21891.75546892456,21891.75546892456,53.870159626272354
2023-12-23,67906.0,69578.81467220315,1672.8146722031524,1672.8146722031524,2.4634269021929613
2023-12-24,63519.0,73538.7380881459,10019.738088145896,10019.738088145896,15.774395201665477
2023-12-25,69294.0,64004.69095243674,-5289.309047563263,5289.309047563263,7.633141466163396
2023-12-26,71488.0,64652.56047429324,-6835.439525706759,6835.439525706759,9.561660034840475
2023-12-27,65361.0,65684.39996881818,323.39996881817933,323.39996881817933,0.49479042367494275
2023-12-28,58415.0,59097.7726019403,682.772601940298,682.772601940298,1.1688309542759532
2023-12-29,56200.0,60608.21050330139,4408.210503301387,4408.210503301387,7.843790931141258
2023-12-30,63728.0,69590.84373573844,5862.843735738439,5862.843735738439,9.199792455025168
2023-12-31,64665.0,71167.19419948691,6502.194199486912,6502.194199486912,10.055198638346727
2024-01-01,63358.0,63202.60264815028,-155.39735184972233,155.39735184972233,0.24526871405303563
2024-01-02,73712.0,64416.799129221006,-9295.200870778994,9295.200870778994,12.610159635851684
2024-01-03,65514.0,65042.556671009006,-471.4433289909939,471.4433289909939,0.7196069984903897
2024-01-04,59522.0,58040.91121614979,-1481.0887838502094,1481.0887838502094,2.488304801334312
2024-01-05,57411.0,60137.06942574524,2726.0694257452415,2726.0694257452415,4.748339910026374
2024-01-06,68793.0,69461.91854379595,668.9185437959532,668.9185437959532,0.9723642576947555
2024-01-07,76058.0,71154.57584385929,-4903.424156140711,4903.424156140711,6.446953845934302
2024-01-08,61511.0,64511.50565707004,3000.50565707004,3000.50565707004,4.877998499569248
2024-01-09,65901.0,64912.68776115212,-988.3122388478805,988.3122388478805,1.4996923246200824
2024-01-10,62499.0,63699.45744037589,1200.4574403758888,1200.4574403758888,1.920762636803611
2024-01-11,53055.0,58282.87376584907,5227.873765849072,5227.873765849072,9.85368724125732
2024-01-12,56588.0,60026.752889722964,3438.752889722964,3438.752889722964,6.076823513329618
2024-01-13,65962.0,68773.33461369656,2811.3346136965556,2811.3346136965556,4.262051808157054
2024-01-14,86107.0,76323.69509173001,-9783.304908269987,9783.304908269987,11.361799747140171
2024-01-15,80964.0,71987.77279019204,-8976.227209807956,8976.227209807956,11.086689404930532
2024-01-16,73016.0,69902.65879376967,-3113.341206230325,3113.341206230325,4.26391641041734
2024-01-17,72263.0,69234.61271207809,-3028.3872879219125,3028.3872879219125,4.190785447493064
2024-01-18,62649.0,60960.64154660124,-1688.3584533987596,1688.3584533987596,2.694948767576114
2024-01-19,69874.0,60953.24649387192,-8920.75350612808,8920.75350612808,12.766914025428743
2024-01-20,76041.0,73750.0845707407,-2290.915429259301,2290.915429259301,3.0127371145294
2024-01-21,77334.0,77855.25786741881,521.2578674188117,521.2578674188117,0.674034535157643
2024-01-22,67568.0,69849.26165584126,2281.2616558412556,2281.2616558412556,3.3762456426729455
2024-01-23,63665.0,67774.12981137054,4109.129811370542,4109.129811370542,6.454299554497042
2024-01-24,65991.0,65574.69590168256,-416.3040983174433,416.3040983174433,0.6308498103035919
2024-01-25,54105.0,57742.05069761113,3637.0506976111283,3637.0506976111283,6.722208109437442
2024-01-26,71664.0,62794.098247929345,-8869.901752070655,8869.901752070655,12.377067637964187
2024-01-27,76104.0,76891.69202767241,787.6920276724122,787.6920276724122,1.0350205346268424
2024-01-28,85142.0,78548.85927740754,-6593.140722592463,6593.140722592463,7.743699610759042
2024-01-29,71082.0,71504.71768898275,422.7176889827533,422.7176889827533,0.5946902014332085
2024-01-30,61135.0,65931.81056902623,4796.810569026231,4796.810569026231,7.846259211623834
2024-01-31,64635.0,63977.80417893341,-657.1958210665907,657.1958210665907,1.0167801053091836
2024-02-01,57223.0,58526.286016225786,1303.2860162257857,1303.2860162257857,2.2775562557464406
2024-02-02,58842.0,62697.13521241626,3855.1352124162586,3855.1352124162586,6.551672635899967
2024-02-03,69232.0,74612.27331013612,5380.273310136123,5380.273310136123,7.771367734770227
2024-02-04,70679.0,75762.16013722922,5083.160137229221,5083.160137229221,7.191895948201334
2024-02-05,64512.0,66555.75367572157,2043.7536757215712,2043.7536757215712,3.1680209507092805
2024-02-06,64345.0,63649.22564146648,-695.7743585335193,695.7743585335193,1.081318452923334
2024-02-07,65683.0,63890.60135437426,-1792.3986456257408,1792.3986456257408,2.7288623321494767
2024-02-08,57357.0,58176.30032612152,819.3003261215199,819.3003261215199,1.4284225571796292
2024-02-09,62593.0,61052.55683638385,-1540.4431636161535,1540.4431636161535,2.4610470238144098
2024-02-10,70158.0,70242.36444733437,84.36444733437384,84.36444733437384,0.12024921938249926
2024-02-11,72256.0,73928.62967611947,1672.629676119468,1672.629676119468,2.314866137233542
2024-02-12,69314.0,66945.49894998068,-2368.5010500193166,2368.5010500193166,3.4170601177530036
2024-02-13,68363.0,66053.49720799447,-2309.502792005529,2309.502792005529,3.378293509655119
2024-02-14,67275.0,66180.65715778465,-1094.342842215352,1094.342842215352,1.6266708914386503
2024-02-15,45825.0,57797.68885179414,11972.68885179414,11972.68885179414,26.126980582202165
2024-02-16,77483.0,65540.41059566432,-11942.589404335682,11942.589404335682,15.413173734026408
2024-02-17,71021.0,74905.93539383005,3884.9353938300483,3884.9353938300483,5.470122067881398
2024-02-18,70338.0,75820.69112754359,5482.691127543585,5482.691127543585,7.7947782529267045
2024-02-19,64741.0,66211.18278558085,1470.1827855808515,1470.1827855808515,2.2708682065165067
2024-02-20,62304.0,64066.298992564545,1762.2989925645452,1762.2989925645452,2.828548716879406
2024-02-21,69191.0,65084.33259946865,-4106.667400531347,4106.667400531347,5.935262390385089
2024-02-22,57973.0,58302.97194643514,329.9719464351365,329.9719464351365,0.5691821131132363
2024-02-23,62880.0,65812.50751914577,2932.5075191457727,2932.5075191457727,4.663656996096967
2024-02-24,72175.0,71255.74476674986,-919.2552332501364,919.2552332501364,1.2736477080015745
2024-02-25,76577.0,75689.43014882489,-887.5698511751107,887.5698511751107,1.1590553967576567
2024-02-26,70077.0,66393.55241448242,-3683.4475855175842,3683.4475855175842,5.25628606463973
2024-02-27,63421.0,64431.52122900326,1010.5212290032578,1010.5212290032578,1.5933542974775827
2024-02-28,66915.0,64250.73240538978,-2664.267594610217,2664.267594610217,3.981570043503276
2024-02-29,57338.0,59005.141779979676,1667.1417799796764,1667.1417799796764,2.907568767623001
2024-03-01,59646.0,61875.45786116544,2229.4578611654433,2229.4578611654433,3.737816217626401
2024-03-02,70422.0,73026.79587906293,2604.7958790629345,2604.7958790629345,3.698838259440139
2024-03-03,76876.0,76577.91392385584,-298.08607614415814,298.08607614415814,0.38774920149872283
2024-03-04,70570.0,65664.82077980184,-4905.179220198159,4905.179220198159,6.950799518489668
2024-03-05,64552.0,64249.04351913237,-302.9564808676296,302.9564808676296,0.4693216025338171
2024-03-06,65887.0,64948.704460385605,-938.2955396143952,938.2955396143952,1.4240981371353914
2024-03-07,57880.0,58564.14704881147,684.1470488114719,684.1470488114719,1.1820094139797372
2024-03-08,63831.0,62472.48592928769,-1358.5140707123064,1358.5140707123064,2.1282982731154245
2024-03-09,68446.0,73214.53332448413,4768.533324484131,4768.533324484131,6.966854636478584
2024-03-10,76213.0,77686.50206353585,1473.5020635358524,1473.5020635358524,1.933399897046242
2024-03-11,64802.0,64664.74488995333,-137.2551100466735,137.2551100466735,0.2118069041799227
2024-03-12,60110.0,63519.04582427582,3409.0458242758177,3409.0458242758177,5.671345573574809
2024-03-13,67832.0,64911.68078465161,-2920.3192153483906,2920.3192153483906,4.305223515963543
2024-03-14,48444.0,58721.13339724091,10277.133397240912,10277.133397240912,21.214460815046056
2024-03-15,66322.0,65411.0227357663,-910.9772642336975,910.9772642336975,1.3735672389760525
2024-03-16,74351.0,74703.13534781584,352.13534781584167,352.13534781584167,0.47361212063837965
2024-03-17,83825.0,78850.51343285495,-4974.486567145053,4974.486567145053,5.934371091136359
2024-03-18,65051.0,68263.61367705463,3212.613677054629,3212.613677054629,4.938607672525602
2024-03-19,63251.0,64510.359316278096,1259.3593162780962,1259.3593162780962,1.9910504439109202
2024-03-20,69072.0,64517.629425542764,-4554.370574457236,4554.370574457236,6.5936567269765405
2024-03-21,60485.0,58889.41241214897,-1595.587587851027,1595.587587851027,2.6379889027875127
2024-03-22,59236.0,64003.06473692231,4767.064736922308,4767.064736922308,8.047580418870801
2024-03-23,72986.0,75726.48025992363,2740.480259923628,2740.480259923628,3.7548026469783635
2024-03-24,80532.0,78500.08058956363,-2031.9194104363705,2031.9194104363705,2.523120511643037
2024-03-25,78731.0,67404.05735091587,-11326.942649084129,11326.942649084129,14.386890359685674
2024-03-26,68563.0,67860.09873551899,-702.9012644810136,702.9012644810136,1.0251903570161949
2024-03-27,64097.0,66461.6406024185,2364.640602418498,2364.640602418498,3.6891595588225625
2024-03-28,65992.0,61495.95053346142,-4496.049466538578,4496.049466538578,6.813021982268423
2024-03-29,60958.0,63402.32482273948,2444.3248227394797,2444.3248227394797,4.009850754190556
2024-03-30,79907.0,75869.507325874,-4037.4926741259987,4037.4926741259987,5.052739652503534
2024-03-31,81224.0,79409.98287393646,-1814.0171260635398,1814.0171260635398,2.233351135210701
2024-04-01,62439.0,69578.7968912318,7139.796891231803,7139.796891231803,11.434835425346023
2024-04-02,56228.0,64479.272787318674,8251.272787318674,8251.272787318674,14.674668825707252
2024-04-03,61087.0,64352.6289016269,3265.6289016269,3265.6289016269,5.345865571442205
2024-04-04,62549.0,60686.31473731011,-1862.6852626898908,1862.6852626898908,2.977961698332333
2024-04-05,59621.0,63334.118881365226,3713.118881365226,3713.118881365226,6.227870853164533
2024-04-06,75414.0,76316.44279603445,902.4427960344474,902.4427960344474,1.196651544851682
2024-04-07,73801.0,78291.80934706825,4490.809347068251,4490.809347068251,6.085025063438505
2024-04-08,61920.0,66799.52828501197,4879.528285011969,4879.528285011969,7.880375137293232
2024-04-09,55756.0,60678.75649296394,4922.756492963941,4922.756492963941,8.829106271906056
2024-04-10,65750.0,63417.68044192497,-2332.3195580750325,2332.3195580750325,3.547254080722483
2024-04-11,62366.0,60951.199056107405,-1414.8009438925947,1414.8009438925947,2.268545271289797
2024-04-12,63163.0,63712.0312147273,549.0312147272998,549.0312147272998,0.8692291606277406
2024-04-13,82139.0,76864.22667195792,-5274.77332804208,5274.77332804208,6.421764725699217
2024-04-14,81057.0,78509.49135462598,-2547.5086453740223,2547.5086453740223,3.1428607589400324
2024-04-15,77511.0,69652.09786240947,-7858.902137590529,7858.902137590529,10.139079792017299
2024-04-16,67294.0,68215.10242360887,921.1024236088706,921.1024236088706,1.368773476994785
2024-04-17,58690.0,65108.55140855131,6418.551408551313,6418.551408551313,10.936362938407418
2024-04-18,55537.0,59667.93170274387,4130.9317027438665,4130.9317027438665,7.438161410850183
2024-04-19,60517.0,63028.2614426392,2511.261442639203,2511.261442639203,4.149679334136198
2024-04-20,73051.0,76700.95225251428,3649.952252514282,3649.952252514282,4.996443926180725
2024-04-21,77366.0,79160.0910046468,1794.0910046468052,1794.0910046468052,2.318965701531429
2024-04-22,62894.0,69396.4923812178,6502.492381217802,6502.492381217802,10.338811939481989
2024-04-23,60371.0,62638.3119141423,2267.3119141423012,2267.3119141423012,3.7556308726744647
2024-04-24,61492.0,65001.34006787314,3509.3400678731414,3509.3400678731414,5.706986385014541
2024-04-25,57909.0,60587.30460986136,2678.304609861363,2678.304609861363,4.625023070440455
2024-04-26,81212.0,64508.04279835627,-16703.95720164373,16703.95720164373,20.56833620849595
2024-04-28,86241.0,78788.51606685412,-7452.483933145879,7452.483933145879,8.641462799765632
2024-04-29,77673.0,71267.99410636547,-6405.00589363453,6405.00589363453,8.246116274168024
2024-04-30,72310.0,69437.81099325923,-2872.1890067407658,2872.1890067407658,3.9720495183802598
2024-05-01,72510.0,69341.46700880476,-3168.532991195243,3168.532991195243,4.369787603358493
2024-05-02,65313.0,64218.77149848184,-1094.2285015181624,1094.2285015181624,1.6753609564989547
2024-05-03,62624.0,67972.89778891554,5348.897788915536,5348.897788915536,8.541290541829866
2024-05-04,77848.0,74166.7983168748,-3681.2016831251967,3681.2016831251967,4.728704248182608
2024-05-05,81927.0,80632.51624497841,-1294.4837550215889,1294.4837550215889,1.5800453513757233
2024-05-06,76748.0,73395.52674914683,-3352.4732508531742,3352.4732508531742,4.368157151786592
2024-05-07,65146.0,70440.12645412135,5294.126454121346,5294.126454121346,8.126556433428524
2024-05-08,64766.0,68673.24593756044,3907.2459375604376,3907.2459375604376,6.032865913535555
2024-05-09,65508.0,62344.1037125746,-3163.8962874253994,3163.8962874253994,4.829786113795871
2024-05-10,60545.0,67359.53588277883,6814.53588277883,6814.53588277883,11.25532394546012
2024-05-11,76945.0,78758.60056620698,1813.6005662069801,1813.6005662069801,2.3570089885073497
2024-05-12,80001.0,81577.40239782512,1576.4023978251207,1576.4023978251207,1.970478366301822
2024-05-13,70815.0,72028.28747209065,1213.2874720906548,1213.2874720906548,1.7133198786848194
2024-05-14,75783.0,70941.7371650554,-4841.262834944602,4841.262834944602,6.388323020921054
2024-05-15,81930.0,71620.240379957,-10309.759620042998,10309.759620042998,12.583619699796165
2024-05-16,76369.0,68867.92048500942,-7501.079514990575,7501.079514990575,9.822152332740478
2024-05-17,71510.0,71610.07116259195,100.07116259195027,100.07116259195027,0.13994009591938228
2024-05-18,90721.0,84052.70267683442,-6668.297323165578,6668.297323165578,7.350334898386898
2024-05-19,86721.0,85208.44491200938,-1512.5550879906223,1512.5550879906223,1.7441624150904882
2024-05-20,85825.0,78215.20669333053,-7609.793306669468,7609.793306669468,8.866639448493409
2024-05-21,80744.0,79102.20034425423,-1641.7996557457664,1641.7996557457664,2.0333395122185753
2024-05-22,80048.0,78466.74764063388,-1581.2523593661172,1581.2523593661172,1.9753802210750016
2024-05-23,65416.0,68796.92459616563,3380.924596165627,3380.924596165627,5.168345047336473
2024-05-24,70668.0,71023.71086098885,355.7108609888528,355.7108609888528,0.5033549286648169
2024-05-25,83866.0,85971.42663152886,2105.426631528855,2105.426631528855,2.5104650651382623
2024-05-26,89161.0,85790.8920792761,-3370.1079207238945,3370.1079207238945,3.779800496544335
2024-05-27,81831.0,80731.89640222472,-1099.1035977752763,1099.1035977752763,1.3431384167067204
2024-05-28,76381.0,78740.78768771962,2359.787687719625,2359.787687719625,3.0894956700221585
2024-05-29,73811.0,77573.80160174174,3762.8016017417394,3762.8016017417394,5.097887309129723
2024-05-30,64115.0,67218.97609847876,3103.976098478757,3103.976098478757,4.841263508506211
2024-05-31,67873.0,70147.06109762548,2274.061097625483,2274.061097625483,3.3504649825784667
2024-06-01,78686.0,83579.64497011829,4893.644970118286,4893.644970118286,6.219206682406383
2024-06-02,83740.0,83332.49337038877,-407.50662961123453,407.50662961123453,0.48663318558781293
2024-06-03,76362.0,77747.9201239091,1385.9201239091053,1385.9201239091053,1.8149342918062719
2024-06-04,76291.0,75021.57338946735,-1269.4266105326533,1269.4266105326533,1.663927082529595
2024-06-05,67320.0,74475.09540709779,7155.09540709779,7155.09540709779,10.62848396776261
2024-06-06,62161.0,65820.80448547183,3659.804485471832,3659.804485471832,5.887621636511368
2024-06-07,63830.0,65743.36926625617,1913.3692662561662,1913.3692662561662,2.9976018584617985
2024-06-08,79398.0,79578.25413291258,180.25413291258155,180.25413291258155,0.22702603706967625
2024-06-09,78064.0,81655.70838740334,3591.7083874033415,3591.7083874033415,4.600979180420349
2024-06-11,76665.0,73280.89692631362,-3384.103073686376,3384.103073686376,4.414143447057165
2024-06-12,75068.0,72715.49327666778,-2352.506723332219,2352.506723332219,3.1338342880218186
2024-06-13,61499.0,66296.84027316263,4797.8402731626265,4797.8402731626265,7.801493151372586
2024-06-14,66782.0,68182.56867379,1400.568673789996,1400.568673789996,2.097224811760648
2024-06-15,82886.0,81186.3477508808,-1699.6522491192009,1699.6522491192009,2.0505902674989755
2024-06-16,69870.0,81262.59594412848,11392.59594412848,11392.59594412848,16.305418554642163
2024-06-17,75872.0,71667.72048405511,-4204.279515944887,4204.279515944887,5.541279412622426
2024-06-18,75125.0,74667.19051176819,-457.809488231811,457.809488231811,0.6093969893268699
2024-06-19,79584.0,75220.06322063108,-4363.936779368916,4363.936779368916,5.483434835354991
2024-06-20,62756.0,66591.1302205549,3835.1302205549,3835.1302205549,6.111176972010486
2024-06-21,72294.0,68599.94537870226,-3694.054621297735,3694.054621297735,5.109766538437125
2024-06-22,74467.0,81413.79788133262,6946.797881332619,6946.797881332619,9.32869308731736
2024-06-23,81455.0,77725.29124464309,-3729.7087553569145,3729.7087553569145,4.578857964958461
2024-06-24,77878.0,75683.19164944552,-2194.8083505544782,2194.8083505544782,2.8182649150652024
2024-06-25,71824.0,74446.27330817765,2622.2733081776532,2622.2733081776532,3.65097085678555
2024-06-26,77332.0,74877.80909609403,-2454.1909039059683,2454.1909039059683,3.1735774374204313
2024-06-27,60782.0,65363.64117152452,4581.641171524519,4581.641171524519,7.537825625225428
2024-06-28,66256.0,68778.4547043539,2522.454704353906,2522.454704353906,3.807134001983075
2024-06-29,80404.0,80077.02990257286,-326.97009742714,326.97009742714,0.4066589938649072
2024-06-30,81005.0,81331.32475475858,326.3247547585779,326.3247547585779,0.4028452006154903
2024-07-01,75449.0,73512.54627075595,-1936.453729244051,1936.453729244051,2.566573088104615
2024-07-02,67398.0,71624.60576908036,4226.605769080357,4226.605769080357,6.271114527256532
2024-07-03,69632.0,72819.03861521013,3187.0386152101273,3187.0386152101273,4.576974114214911
2024-07-04,63826.0,64871.44346449692,1045.4434644969224,1045.4434644969224,1.6379586132562316
2024-07-05,65775.0,67515.10908794437,1740.1090879443655,1740.1090879443655,2.6455478341989593
2024-07-06,77995.0,77401.71948889547,-593.2805111045309,593.2805111045309,0.7606648004417346
2024-07-07,78912.0,79896.31742533999,984.317425339992,984.317425339992,1.2473608897759427
2024-07-08,63619.0,73086.07064158973,9467.07064158973,9467.07064158973,14.880885649868326
2024-07-09,67245.0,68106.71198217348,861.7119821734814,861.7119821734814,1.281451382516888
2024-07-10,73353.0,70890.28237624027,-2462.7176237597305,2462.7176237597305,3.3573509246516577
2024-07-11,65392.0,65281.18475959213,-110.8152404078719,110.8152404078719,0.16946299303870793
2024-07-12,63493.0,67340.08668136061,3847.0866813606117,3847.0866813606117,6.059072151828724
2024-07-13,75916.0,79540.22993981701,3624.2299398170144,3624.2299398170144,4.7740001314835006
2024-07-14,84797.0,80941.60869321946,-3855.3913067805406,3855.3913067805406,4.546612859865963
2024-07-15,75054.0,72618.51885067325,-2435.481149326748,2435.481149326748,3.244971819392368
2024-07-16,71409.0,71099.40159475002,-309.59840524998435,309.59840524998435,0.4335565618479244
2024-07-17,69029.0,73356.16543526087,4327.165435260875,4327.165435260875,6.26861961677103
2024-07-18,67223.0,64654.60835723415,-2568.391642765848,2568.391642765848,3.8207036918403636
2024-07-19,65134.0,68864.39863234367,3730.3986323436693,3730.3986323436693,5.727267836066677
2024-07-20,83538.0,79847.66490448502,-3690.33509551498,3690.33509551498,4.417552605419067
2024-07-21,75963.0,79538.66987085211,3575.6698708521144,3575.6698708521144,4.707120401843153
2024-07-22,71939.0,72737.97237901344,798.9723790134449,798.9723790134449,1.1106248057568842
2024-07-23,73332.0,71510.4519444605,-1821.5480555395043,1821.5480555395043,2.4839743298144112
2024-07-24,73023.0,72240.73514572546,-782.2648542745446,782.2648542745446,1.071258171089307
2024-07-25,61699.0,65614.20455517739,3915.2045551773917,3915.2045551773917,6.3456531794314195
2024-07-26,65980.0,67105.08299615695,1125.0829961569543,1125.0829961569543,1.705187929913541
2024-07-27,84173.0,81381.6124625009,-2791.387537499104,2791.387537499104,3.3162505049114372
2024-07-28,79327.0,81037.66417653051,1710.6641765305103,1710.6641765305103,2.156471537472122
2024-07-29,65874.0,72289.37612617771,6415.376126177711,6415.376126177711,9.738859225457253
2024-07-30,69937.0,69704.69370044624,-232.30629955376207,232.30629955376207,0.33216509080138135
2024-07-31,67916.0,71941.52312889342,4025.5231288934156,4025.5231288934156,5.927208800420248
2024-08-01,61465.0,64114.75460186468,2649.7546018646826,2649.7546018646826,4.310997481273379
2024-08-02,62540.0,66369.491988207,3829.4919882069953,3829.4919882069953,6.12326828942596
2024-08-03,75140.0,78725.51202828978,3585.512028289784,3585.512028289784,4.771775390324439
2024-08-04,75356.0,79191.9999872063,3835.9999872063054,3835.9999872063054,5.090503725259177
2024-08-05,63095.0,65971.76925675823,2876.769256758227,2876.769256758227,4.559425084013356
2024-08-06,66235.0,66687.85201036424,452.8520103642368,452.8520103642368,0.6837050054566872
2024-08-07,75109.0,68287.71294343218,-6821.287056567817,6821.287056567817,9.081850452765735
2024-08-08,63535.0,64172.48049480962,637.4804948096207,637.4804948096207,1.0033532616819403
2024-08-09,65131.0,66348.51066520618,1217.5106652061804,1217.5106652061804,1.8693259203853472
2024-08-10,73313.0,77931.14883309594,4618.14883309594,4618.14883309594,6.299222284036856
2024-08-11,86604.0,79791.64256903944,-6812.357430960561,6812.357430960561,7.866100215879822
2024-08-12,70728.0,73419.39226246579,2691.392262465786,2691.392262465786,3.8052712680491263
2024-08-13,73246.0,70727.71783779423,-2518.2821622057672,2518.2821622057672,3.4381156134202104
2024-08-14,72967.0,72930.9013969162,-36.09860308379575,36.09860308379575,0.04947250549398461
2024-08-15,76695.0,65978.31893398603,-10716.681066013974,10716.681066013974,13.973115673790955
2024-08-16,62625.0,68480.75926087545,5855.759260875449,5855.759260875449,9.350513789821077
2024-08-17,77807.0,77920.78395699999,113.78395699999237,113.78395699999237,0.14623871502563054
2024-08-18,77807.0,81345.37748533895,3538.3774853389477,3538.3774853389477,4.547633870138866
2024-08-19,71595.0,69305.39480425241,-2289.6051957475865,2289.6051957475865,3.1979959434982703
2024-08-20,73082.0,71290.87321587466,-1791.126784125343,1791.126784125343,2.4508453300749062
2024-08-21,74957.0,71711.44980163727,-3245.5501983627328,3245.5501983627328,4.329882730582511
2024-08-22,63202.0,66974.88712406714,3772.8871240671433,3772.8871240671433,5.9695691972835405
2024-08-23,69098.0,66134.16474879492,-2963.835251205077,2963.835251205077,4.289321327976319
2024-08-24,79521.0,79390.173255522,-130.82674447800673,130.82674447800673,0.1645184850266052
2024-08-25,84060.0,80075.66122199746,-3984.338778002537,3984.338778002537,4.739874825127929
2024-08-26,76910.0,72313.13806143547,-4596.861938564529,4596.861938564529,5.976936599355779
2024-08-27,71153.0,70938.26237881063,-214.73762118937157,214.73762118937157,0.3017970025007682
2024-08-28,76772.0,71908.55983837316,-4863.440161626844,4863.440161626844,6.334913981173923
2024-08-29,62529.0,64289.933799603816,1760.9337996038157,1760.9337996038157,2.816187368427155
2024-08-30,65080.0,66625.6889740828,1545.6889740828046,1545.6889740828046,2.3750598864210275
2024-08-31,81207.0,78418.99569662058,-2788.004303379421,2788.004303379421,3.433206870564632
2024-09-01,74498.0,79887.96627966684,5389.966279666842,5389.966279666842,7.235048296151363
2024-09-02,63936.0,69783.44505348527,5847.445053485266,5847.445053485266,9.145778674745474
2024-09-03,57817.0,66454.26222715063,8637.262227150626,8637.262227150626,14.938966440926762
2024-09-04,57390.0,64283.13319131404,6893.133191314038,6893.133191314038,12.011035356881058
2024-09-05,61142.0,63025.38921075865,1883.3892107586507,1883.3892107586507,3.0803526393618963
2024-09-06,58100.0,65505.22130620569,7405.221306205691,7405.221306205691,12.745647687101016
2024-09-07,83960.0,77606.39268266516,-6353.607317334841,6353.607317334841,7.567421769098191
2024-09-08,81178.0,76902.03743980468,-4275.962560195316,4275.962560195316,5.267390869687989
2024-09-09,67030.0,70718.66043680278,3688.6604368027765,3688.6604368027765,5.502999308970277
2024-09-10,62380.0,67630.914801447,5250.914801446997,5250.914801446997,8.41762552331997
2024-09-11,67668.0,66991.39301855466,-676.6069814453367,676.6069814453367,0.999892092932164
2024-09-12,63544.0,63545.604362634505,1.604362634505378,1.604362634505378,0.0025248058581540007
2024-09-13,60694.0,64687.29832240049,3993.298322400493,3993.298322400493,6.579395529048164
2024-09-14,80735.0,77627.71191164647,-3107.2880883535254,3107.2880883535254,3.848749722367654
2024-09-15,85626.0,78895.4272544254,-6730.572745574595,6730.572745574595,7.860431113884328
2024-09-16,76200.0,71727.20789480428,-4472.792105195724,4472.792105195724,5.869805912330346
2024-09-17,72072.0,69508.11591049882,-2563.8840895011817,2563.8840895011817,3.557392731575621
2024-09-18,78690.0,67793.64854901098,-10896.351450989023,10896.351450989023,13.847187000875616
2024-09-19,68835.0,65787.83194202579,-3047.1680579742097,3047.1680579742097,4.426771348840284
2024-09-20,73104.0,68293.48820352917,-4810.511796470833,4810.511796470833,6.58036741692771
2024-09-21,82406.0,80507.05439176167,-1898.9456082383258,1898.9456082383258,2.304377846562539
2024-09-22,82646.0,79719.95851407584,-2926.0414859241573,2926.0414859241573,3.540451426474551
2024-09-23,65604.0,72623.74761813888,7019.747618138877,7019.747618138877,10.700182333605996
2024-09-24,77939.0,68586.00806556318,-9352.991934436825,9352.991934436825,12.000400228944205
2024-09-25,61328.0,71883.8189540933,10555.818954093294,10555.818954093294,17.2120710835072
2024-09-27,64158.0,67972.4560991161,3814.456099116098,3814.456099116098,5.945409924118735
2024-09-28,71133.0,77420.52675255385,6287.526752553851,6287.526752553851,8.839113706091197
2024-09-29,84066.0,79452.36115311895,-4613.638846881047,4613.638846881047,5.4881151082257364
